date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-05-16,26.6,24.4,29.4,0.3,0,63,15.1,,1015.5,
2019-05-17,26.6,23.9,30.6,0,0,60,13.7,,1016,
2019-05-18,26.9,22.8,31.1,0,0,53,15.5,,1015.6,
2019-05-19,28.2,25,31.7,0,0,88,15.8,,1015.8,
2019-05-20,27.3,24.4,30.6,0.3,0,84,9.4,,1015.7,
2019-05-21,28.4,25,32.2,0,0,111,15.5,,1014.4,
2019-05-22,28,24.4,31.7,0.3,0,76,15.8,,1017.2,
2019-05-23,28.2,26.1,31.7,0,0,68,23.4,,1019,
2019-05-24,27.2,25.6,30,0,0,67,20.9,,1018.3,
2019-05-25,27.1,25,30.6,0,0,72,20.2,,1018.3,
2019-05-26,28,25.6,31.1,0,0,84,21.6,,1019,
2019-05-27,28.1,26.1,31.1,0,0,78,18,,1017.1,
2019-05-28,27.4,23.9,31.1,0,0,101,15.5,,1015.3,
2019-05-29,27.7,25,31.1,0,0,108,18.4,,1014.7,
2019-05-30,28.3,25.6,31.7,0,0,112,16.9,,1015.4,
2019-05-31,29,26.7,32.2,0,0,125,16.9,,1015.2,
2019-06-01,29.2,26.1,33.9,0,0,163,9.4,,1013.9,
2019-06-02,29.3,26.1,33.3,0,0,171,10.4,,1013.3,
2019-06-03,30,27.2,35.6,0,0,179,11.5,,1014.7,
2019-06-04,29.3,26.7,33.3,1.8,0,157,9.4,,1016.5,
2019-06-05,29.5,26.7,33.3,0,0,121,12.6,,1016.2,
2019-06-06,29,26.7,32.8,20.3,0,137,11.5,,1014.1,
2019-06-07,29.2,23.3,35,39.4,0,163,10.4,,1012.5,
2019-06-08,27.6,23.9,33.3,59.2,0,152,8.6,,1013.4,
2019-06-09,27.4,25,31.1,14.5,0,142,6.1,,1015.4,
2019-06-10,27.2,23.9,32.2,8.6,0,172,6.1,,1016.7,
2019-06-11,29.1,25.6,32.8,0.3,0,161,6.8,,1016.5,
2019-06-12,28.3,25.6,33.3,0.8,0,171,6.5,,1016.2,
2019-06-13,28.2,26.1,32.2,0.3,0,180,6.8,,1017.2,
2019-06-14,27.5,23.3,34.4,17.5,0,63,6.5,,1018.3,
2019-06-15,27.1,25.6,31.7,3.8,0,80,6.1,,1018,
2019-06-16,25.8,22.2,28.3,61.7,0,111,10.4,,1017.1,
2019-06-17,26.3,23.9,30,15.5,0,94,11.9,,1017.2,
2019-06-18,27.1,23.9,32.8,18.3,0,156,7.6,,1018,
2019-06-19,27.8,23.9,32.8,0,0,147,10.8,,1017.1,
2019-06-20,29.9,27.2,33.3,0,0,152,11.2,,1017.1,
2019-06-21,30.3,26.7,35,0,0,168,8.3,,1018.9,
2019-06-22,30.5,27.2,34.4,0,0,172,8.3,,1019.5,
2019-06-23,30.7,27.2,35,0,0,178,6.1,,1018.4,
2019-06-24,30.6,27.2,36.7,0.3,0,189,7.9,,1016.9,
2019-06-25,30.8,27.2,36.1,0,0,180,7.2,,1017.3,
2019-06-26,30.6,25.6,35,0,0,266,5,,1018.3,
2019-06-27,29.2,26.1,33.3,0,0,44,13,,1018.1,
2019-06-28,28.9,23.9,33.3,33.8,0,100,13.3,,1018,
2019-06-29,27.5,23.3,29.4,19.8,0,92,12.2,,1018.7,
2019-06-30,28.4,26.1,31.7,0,0,111,6.5,,1018.1,
2019-07-01,29.5,25.6,35.6,18.3,0,269,6.1,,1017.5,
2019-07-02,30.4,27.2,36.7,0,0,314,8.3,,1015.8,
2019-07-03,29.9,25,33.9,37.3,0,211,5.8,,1014.7,
2019-07-04,30.2,26.7,33.9,0,0,86,11.2,,1015.6,
2019-07-05,30.4,28.3,33.3,0,0,120,15.1,,1018,
2019-07-06,28.6,23.9,30.6,17.5,0,128,7.6,,1018.8,
2019-07-07,28.6,25.6,32.8,2,0,132,4.7,,1016.8,
2019-07-08,27.1,22.8,32.2,48,0,195,3.6,,1015,
2019-07-09,27.7,24.4,32.8,0,0,222,9,,1015.9,
2019-07-10,29.4,25.6,33.9,0,0,160,11.5,,1016.6,
2019-07-11,29.1,25,32.8,7.1,0,158,11.5,,1016.5,
2019-07-12,28.4,22.8,31.7,10.4,0,123,13.7,,1016.5,
2019-07-13,30.2,27.8,33.3,0,0,99,16.2,,1018.2,
2019-07-14,30.7,28.9,33.9,0,0,90,17.6,,1019.2,
2019-07-15,30.4,27.2,33.9,0.3,0,81,15.8,,1018.4,
2019-07-16,30.2,27.8,33.3,0,0,105,13.7,,1019.2,
2019-07-17,30.4,27.2,33.3,0,0,110,14,,1019.3,
2019-07-18,30.4,28.3,33.3,0,0,108,13.3,,1018.5,
2019-07-19,29.9,26.1,33.3,6.9,0,105,12.2,,1018.2,
2019-07-20,29.3,25.6,31.7,2.3,0,106,13.7,,1017.6,
2019-07-21,29.6,25.6,33.3,0,0,99,10.1,,1017.5,
2019-07-22,29.1,25.6,33.9,0,0,45,9.4,,1016,
2019-07-23,28,23.3,33.9,7.1,0,216,10.1,,1015.3,
2019-07-24,29,24.4,33.9,0,0,240,13.7,,1015.4,
2019-07-25,28.2,23.9,32.8,40.4,0,176,6.5,,1017.5,
2019-07-26,27.8,23.9,32.2,43.2,0,303,5,,1019.6,
2019-07-27,28.2,24.4,33.3,0,0,98,5,,1020.2,
2019-07-28,29.3,26.7,34.4,0,0,70,4.3,,1018.7,
2019-07-29,29.7,23.3,33.9,26.2,0,87,7.6,,1016.1,
2019-07-30,28.9,23.9,33.9,0,0,99,10.1,,1016.1,
2019-07-31,30,26.1,33.3,0.8,0,72,10.8,,1016.5,
2019-08-01,28,25,29.4,3.8,0,79,11.5,,1015.6,
2019-08-02,27.8,24.4,32.2,11.9,0,116,8.3,,1014.1,
2019-08-03,27.6,25,31.7,64.3,0,152,8.3,,1014.8,
2019-08-04,27.6,25.6,33.9,6.1,0,183,4.7,,1016.3,
2019-08-05,27.9,25.6,32.8,0.8,0,185,4,,1016.8,
2019-08-06,28,25,32.8,22.4,0,158,6.1,,1016.3,
2019-08-07,28.3,25.6,32.8,28.2,0,168,4.7,,1016.3,
2019-08-08,28.6,23.9,33.9,78.7,0,183,3.2,,1016.3,
2019-08-09,28.1,25,35,25.1,0,246,3.6,,1015.8,
2019-08-10,29.1,26.1,34.4,0,0,260,5.8,,1015.6,
2019-08-11,29.1,25.6,33.9,7.4,0,216,6.8,,1016,
2019-08-12,28.2,25.6,32.8,0.8,0,198,5.8,,1014.7,
2019-08-13,28.9,23.9,33.3,60.7,0,205,6.1,,1014.3,
2019-08-14,27.3,25,32.8,7.1,0,156,4.7,,1015.4,
2019-08-15,28.8,24.4,33.3,8.6,0,194,7.2,,1016.7,
2019-08-16,28.4,24.4,33.9,3.6,0,197,9.4,,1018.2,
2019-08-17,29.3,25.6,33.9,0,0,127,7.6,,1018.6,
2019-08-18,30.3,26.7,33.9,0,0,83,11.2,,1018.3,
2019-08-19,29.6,25,33.3,13,0,78,14.8,,1017.5,
2019-08-20,28.6,26.7,31.7,0.8,0,114,15.8,,1018.1,
2019-08-21,29.4,26.1,32.8,0.3,0,95,12.2,,1017.8,
2019-08-22,28.7,25,32.2,14.2,0,46,9.4,,1016.1,
2019-08-23,28.7,27.2,31.1,1.8,0,62,6.8,,1013.5,
2019-08-24,28.1,26.1,31.1,4.3,0,173,7.6,,1013.3,
2019-08-25,29.1,26.7,32.2,6.4,0,211,7.2,,1013.7,
2019-08-26,28.4,26.1,33.3,0,0,215,3.6,,1014.7,
2019-08-27,29.4,26.1,35,0,0,282,7.6,,1014.9,
2019-08-28,30.1,25.6,35.6,0,0,290,4.3,,1013.5,
2019-08-29,28.7,26.1,32.8,1.5,0,348,7.2,,1012.3,
2019-08-30,28.4,24.4,32.2,18.5,0,84,15.8,,1012.8,
2019-08-31,29.6,25,32.8,9.7,,93,16.9,,1013.3,
2019-09-01,28.7,26.1,33.9,11.7,0,309,9.7,,1011.7,
2019-09-02,28.4,26.1,32.2,17.3,0,287,19.4,,1006.7,
2019-09-03,28.8,26.7,33.3,0,0,276,20.5,,1005.3,
2019-09-04,30.1,26.7,34.4,0,0,246,17.6,,1011.1,
2019-09-05,30.3,27.8,33.9,0,0,229,12.6,,1014.9,
2019-09-06,30.5,26.7,35.6,0,0,244,11.2,,1014.2,
2019-09-07,30.4,26.7,34.4,0,0,203,10.8,,1014.2,
2019-09-08,30,26.7,33.3,0,0,151,11.5,,1016.4,
2019-09-09,30.5,28.3,33.9,0.3,0,101,16.9,,1018.5,
2019-09-10,30.3,27.8,33.3,0,0,69,19.1,,1019.4,
2019-09-11,30.1,28.3,33.3,0,0,55,19.1,,1017.1,
2019-09-12,28.8,25.6,32.8,15.2,0,44,14,,1013.8,
2019-09-13,28.4,26.1,32.2,7.6,0,42,16.9,,1013.2,
2019-09-14,28.5,26.7,32.8,6.9,0,35,7.6,,1013,
2019-09-15,29.1,26.1,34.4,0,0,279,9.4,,1013.1,
2019-09-16,30.2,26.7,35,1.8,0,300,9.7,,1013.7,
2019-09-17,30.1,26.7,33.9,0,0,337,9.4,,1013.1,
2019-09-18,29.4,26.7,32.8,0,0,24,14,,1013.2,
2019-09-19,28.3,25.6,31.1,2.8,0,47,18.7,,1013.6,
2019-09-20,27.6,26.1,31.1,3,0,58,24.8,,1015.5,
2019-09-21,27.9,23.9,30.6,15.7,0,52,23,,1017,
2019-09-22,28.1,26.7,31.7,0,0,52,23.8,,1015.9,
2019-09-23,28.2,26.1,31.7,0,0,45,14.8,,1014.2,
2019-09-24,27.4,24.4,31.1,0,0,31,9.4,,1012,
2019-09-25,27.3,22.8,31.7,0,0,39,10.8,,1012.3,
2019-09-26,27.7,23.9,31.7,0,0,36,12.2,,1012.7,
2019-09-27,28.5,25.6,32.2,0,0,85,16.9,,1014,
2019-09-28,29.3,26.7,32.8,0,0,78,16.2,,1016.4,
2019-09-29,28.9,27.2,32.2,0,0,49,18.4,,1016.7,
2019-09-30,28.7,26.7,31.7,0.3,0,55,22.3,,1014.7,
2019-10-01,28.4,25.6,31.7,0.5,0,54,21.6,,1012.3,
2019-10-02,27.9,25.6,31.1,11.4,0,72,18.7,,1012,
2019-10-03,27.8,25,31.1,0.8,0,65,16.2,,1014,
2019-10-04,28.2,24.4,31.7,0,0,71,11.2,,1014.3,
2019-10-05,28.8,26.7,32.2,0,0,64,16.2,,1013.5,
2019-10-06,28.3,25,31.7,3,0,45,15.1,,1013.1,
2019-10-07,26.7,25,28.9,17.5,0,116,8.6,,1010.6,
2019-10-08,26.3,25,30.6,11.4,0,207,10.8,,1011.9,
2019-10-09,27.2,24.4,32.8,2,0,226,7.9,,1013.6,
2019-10-10,26.8,25,32.8,1.8,0,346,7.2,,1013.6,
2019-10-11,27.1,24.4,31.1,24.1,0,38,13.3,,1013.7,
2019-10-12,26.8,24.4,29.4,6.1,0,56,18.4,,1014.7,
2019-10-13,27.9,25.6,31.1,0.5,0,92,17.3,,1015.7,
2019-10-14,27.9,25,31.1,0,0,86,14,,1016.8,
2019-10-15,27.6,23.9,31.1,0,0,98,9.4,,1016.5,
2019-10-16,28.3,25,33.3,0,,184,10.8,,1013.9,
2019-10-17,28.6,26.1,32.8,1.3,0,264,8.3,,1013,
2019-10-18,28.6,25.6,31.7,0,0,167,9,,1012.6,
2019-10-19,28.7,26.7,30.6,3.6,0,154,15.8,,1011.7,
2019-10-20,29.6,26.7,33.3,8.1,0,201,10.8,,1013.6,
2019-10-21,28.6,25,32.8,0,0,156,7.9,,1015.4,
2019-10-22,28.9,26.7,32.2,0,0,138,7.9,,1015.9,
2019-10-23,28.8,25.6,32.2,0,0,70,11.2,,1015.8,
2019-10-24,28.7,26.7,31.1,1.8,0,83,20.9,,1016.9,
2019-10-25,28.8,26.7,31.7,0.8,0,91,25.9,,1015.8,
2019-10-26,28.1,24.4,31.7,4.8,0,133,14,,1014.2,
2019-10-27,28.4,25.6,31.7,0,0,132,11.2,,1015.3,
2019-10-28,29.1,26.7,32.2,0,0,105,13.3,,1016.6,
2019-10-29,28.9,27.2,31.7,0.3,0,88,15.5,,1017,
2019-10-30,28.9,27.2,31.7,0,0,100,18,,1016.7,
2019-10-31,28.6,26.1,31.7,0,0,115,11.2,,1016.5,
2019-11-01,28.4,26.1,32.8,0.3,0,77,7.2,,1017.1,
2019-11-02,28.2,25.6,31.7,0,0,64,10.4,,1016,
2019-11-03,26.8,23.9,30,5.8,0,18,9,,1015.7,
2019-11-04,26.5,24.4,30.6,1.8,0,83,12.2,,1017,
2019-11-05,28.2,25.6,31.1,0,0,97,12.2,,1018.3,
2019-11-06,27.7,24.4,31.7,0.8,0,51,14,,1019.4,
2019-11-07,28.2,25,31.1,0,0,75,15.5,,1017.8,
2019-11-08,27.2,23.3,31.1,0,0,64,5.8,,1014.3,
2019-11-09,24.7,21.1,26.7,0.5,0,12,13.7,,1014.9,
2019-11-10,24.3,20.6,28.9,0,0,39,14,,1018,
2019-11-11,25.7,22.8,29.4,0.3,0,75,14,,1017.3,
2019-11-12,25.9,21.7,31.1,0,0,149,5,,1014,
2019-11-13,24.7,22.2,30,11.7,0,0,10.8,,1015.2,
2019-11-14,24.4,22.8,28.3,13,0,82,10.8,,1016.9,
2019-11-15,25.3,21.7,28.9,3,0,205,7.6,,1013.9,
2019-11-16,22.1,16.1,25.6,0,0,315,14.8,,1011.7,
2019-11-17,16.6,13.9,18.3,0,0,322,12.6,,1011.9,
2019-11-18,17.6,14.4,24.4,0,0,291,10.1,,1011.5,
2019-11-19,21.9,16.7,28.3,0,0,274,7.2,,1013.9,
2019-11-20,21.2,16.1,26.1,0,0,346,9.7,,1018.9,
2019-11-21,21.4,17.8,26.7,0,0,18,11.2,,1020.2,
2019-11-22,23.6,19.4,27.8,0,0,91,7.2,,1018.4,
2019-11-23,23.4,18.3,28.3,0,0,127,8.3,,1016.2,
2019-11-24,24.4,20,28.9,4.1,0,234,11.2,,1012.7,
2019-11-25,20.6,14.4,25,0,0,344,6.8,,1013.6,
2019-11-26,21.4,16.7,26.7,0,0,63,6.1,,1016.6,
2019-11-27,23.1,18.3,28.9,0,0,,5.4,,1019.9,
2019-11-28,23.9,19.4,30,0,0,348,7.6,,1020.7,
2019-11-29,23.7,19.4,28.3,0,0,6,10.4,,1018.9,
2019-11-30,23.1,18.9,27.2,0,0,61,7.9,,1016.8,
2019-12-01,24.3,19.4,29.4,0,0,181,9.4,,1015.5,
2019-12-02,24.4,15,28.9,3.3,0,254,16.9,,1013.3,
2019-12-03,16.3,11.7,20,0,0,308,10.1,,1015.2,
2019-12-04,18.2,12.2,25,0,0,291,4.3,,1015,
2019-12-05,18.9,15,22.8,0,0,342,7.9,,1018.8,
2019-12-06,19.8,15.6,26.1,0,0,44,7.9,,1020.8,
2019-12-07,21.4,15.6,27.8,0,0,358,6.1,,1020.2,
2019-12-08,22.9,18.3,27.8,0,0,56,11.5,,1020.2,
2019-12-09,23.9,18.3,28.3,0.3,0,102,12.2,,1019.3,
2019-12-10,25.8,23.9,28.9,0,0,118,15.1,,1019.3,
2019-12-11,25.9,22.8,29.4,11.9,0,107,10.8,,1020.9,
2019-12-12,24.2,22.2,27.8,11.7,0,64,11.5,,1020.8,
2019-12-13,25.1,22.8,27.8,0.3,0,155,12.2,,1014.5,
2019-12-14,24.9,20,30.6,0,0,240,14,,1011.9,
2019-12-15,22.1,16.1,27.8,0,0,46,12.2,,1018.8,
2019-12-16,25.2,22.2,28.9,0.3,0,99,20.5,,1019.6,
2019-12-17,26.7,25,28.9,0,0,138,16.9,,1015.2,
2019-12-18,24.7,17.2,26.7,1.8,0,303,10.8,,1013.7,
2019-12-19,18.7,16.1,21.7,6.4,0,18,15.8,,1019.1,
2019-12-20,22.1,20,25.6,0.5,0,54,21.6,,1021.2,
2019-12-21,23.8,21.7,26.7,10.7,0,88,27.4,,1021,
2019-12-22,24.3,22.8,25,13.7,0,102,23.8,,1017.4,
2019-12-23,23,18.9,24.4,66,0,249,11.9,,1010.6,
2019-12-24,19.8,16.1,23.9,0,0,291,14.4,,1009.6,
2019-12-25,20.5,16.7,27.2,0.3,0,7,11.9,,1012.5,
2019-12-26,24.2,21.7,27.2,2.3,0,52,16.2,,1015.5,
2019-12-27,25,22.8,28.3,2.8,0,100,21.2,,1017.3,
2019-12-28,24.9,23.3,27.8,10.7,0,107,22.3,,1017.2,
2019-12-29,24.9,23.3,27.2,20.3,0,112,20.2,,1016.5,
2019-12-30,25.2,22.8,26.7,0.3,0,148,11.5,,1014.9,
2019-12-31,23.3,17.8,27.2,0,0,313,6.8,,1016.6,
2020-01-01,21.2,16.1,27.8,0,0,3,6.8,,1017.6,
2020-01-02,22.4,17.2,27.2,0,0,101,11.9,,1017.8,
2020-01-03,25.5,23.9,28.9,0,0,138,15.5,,1018.3,
2020-01-04,26.3,20.6,30.6,1.5,0,198,16.9,,1018.5,
2020-01-05,19.2,14.4,22.2,0,0,340,15.5,,1023.4,
2020-01-06,17.6,13.3,23.9,0,0,7,9.7,,1022.5,
2020-01-07,20.9,16.1,26.1,0,0,342,5.4,,1021.6,
2020-01-08,20.3,16.1,25.6,0,0,16,11.9,,1025.5,
2020-01-09,23.5,21.7,26.1,0,0,80,30.2,,1027.1,
2020-01-10,24.8,23.3,27.2,0,,94,34.2,,1025.3,
2020-01-11,25.6,23.9,28.3,0.5,0,115,26.6,,1023.3,
2020-01-12,25.6,24.4,27.8,0,0,109,22,,1024.6,
2020-01-13,25.3,22.8,28.3,0,0,95,22.3,,1025.6,
2020-01-14,25.4,22.2,27.8,0.5,0,105,19.4,,1024.2,
2020-01-15,24.1,20.6,27.8,0,0,102,12.6,,1023.1,
2020-01-16,23.2,18.3,27.8,0,0,48,7.9,,1023.7,
2020-01-17,23.5,20,27.2,3,0,41,18,,1024.4,
2020-01-18,23.7,21.7,26.1,0,0,95,26.6,,1024.7,
2020-01-19,23.5,18.9,27.2,0,0,147,11.2,,1020.1,
2020-01-20,22.8,15.6,24.4,0,0,325,10.4,,1018.7,
2020-01-21,16.4,8.9,19.4,0,0,327,18.7,,1019.1,
2020-01-22,10.6,4.4,17.2,0,0,319,17.6,,1018.1,
2020-01-23,17.3,13.9,24.4,7.9,0,335,10.1,,1016.5,
2020-01-24,21.4,17.2,26.7,0,0,70,7.2,,1016.7,
2020-01-25,22.4,18.3,26.1,0,0,341,6.1,,1017.8,
2020-01-26,18.9,12.2,24.4,0,0,336,9,,1017.9,
2020-01-27,20,16.1,25,0,0,320,6.8,,1014.3,
2020-01-28,21.8,17.8,26.7,0,0,16,6.5,,1012.8,
2020-01-29,21.7,15.6,27.8,0,0,267,8.6,,1013.1,
2020-01-30,22.3,20,25,27.4,0,301,9.7,,1013.4,
2020-01-31,21.8,16.7,26.7,10.7,0,65,9.7,,1016,
2020-02-01,21.9,17.8,25,31.2,0,269,10.4,,1015.1,
2020-02-02,17.1,12.8,20,0,0,328,12.2,,1020.2,
2020-02-03,16.8,9.4,23.9,0,0,8,5.8,,1021.9,
2020-02-04,20.6,15,26.1,0,0,72,8.6,,1020.8,
2020-02-05,22.7,17.8,27.2,0,0,127,13,,1017.5,
2020-02-06,25.2,23.9,28.9,0,0,155,22.3,,1011.7,
2020-02-07,22.7,17.8,25.6,9.7,0,287,12.6,,1014.8,
2020-02-08,18.8,15,24.4,0,0,24,12.2,,1022.6,
2020-02-09,23.6,21.7,27.2,0,0,60,20.9,,1025.3,
2020-02-10,24.8,22.8,27.8,0,0,92,24.5,,1022.9,
2020-02-11,25.7,23.3,28.9,0,0,115,16.6,,1020.6,
2020-02-12,25.7,23.3,28.9,0,0,115,15.8,,1019.3,
2020-02-13,26.4,24.4,30,0,0,145,17.3,,1018.3,
2020-02-14,25.8,22.8,30.6,0.5,0,169,8.3,,1019.9,
2020-02-15,23.4,21.1,28.3,14.2,0,29,13,,1021.4,
2020-02-16,24.4,22.2,27.8,8.1,0,94,13.7,,1019,
2020-02-17,24.7,20,29.4,0,0,91,8.3,,1018.1,
2020-02-18,25.8,23.3,29.4,0,0,105,19.4,,1020.2,
2020-02-19,26.3,23.9,29.4,0,0,114,12.6,,1020.8,
2020-02-20,26.3,23.3,30,0.3,0,139,11.9,,1018.4,
2020-02-21,23.3,15,27.2,0,0,311,16.9,,1017.9,
2020-02-22,18.4,14.4,25,1,0,4,17.6,,1021.2,
2020-02-23,20.9,17.8,25.6,0,0,48,14.8,,1021.5,
2020-02-24,22.9,20,26.7,0,0,120,15.5,,1018.2,
2020-02-25,24.6,21.7,29.4,0,0,150,15.1,,1015.1,
2020-02-26,26.2,20,30,8.6,0,171,16.6,,1014.4,
2020-02-27,20.2,13.9,21.1,0,0,334,14,,1019.2,
2020-02-28,15.4,10.6,20,0,0,317,15.1,,1023.5,
2020-02-29,16.8,11.7,22.2,0,0,336,9.4,,1024.7,
2020-03-01,17.6,12.8,24.4,0,0,34,15.5,,1024.6,
2020-03-02,22.1,19.4,26.1,0,0,113,18.4,,1021.2,
2020-03-03,23.7,21.1,27.8,0,0,135,15.8,,1017.6,
2020-03-04,25.1,21.7,29.4,0,0,148,13.7,,1016.9,
2020-03-05,27,23.9,32.8,0,0,177,13.3,,1017.3,
2020-03-06,26.2,20,29.4,2.3,0,279,13,,1017.5,
2020-03-07,20.4,15.6,24.4,0,0,13,19.8,,1022.9,
2020-03-08,21.1,20,23.3,0,0,,25.9,,,
2020-03-09,22.8,21.1,26.1,0,0,85,30.2,,1028.4,
2020-03-10,23.8,21.7,27.2,0,0,95,22.7,,1025.7,
2020-03-11,23.6,20.6,27.2,0,0,68,13.3,,1020.9,
2020-03-12,24,20,28.3,0,0,64,12.6,,1017.7,
2020-03-13,24.3,19.4,28.9,0,0,65,12.2,,1020.1,
2020-03-14,25.6,22.8,28.9,0,0,91,17.6,,1022.7,
2020-03-15,25.4,22.8,28.9,0,0,94,14.4,,1022.8,
2020-03-16,24.9,20.6,28.9,0,0,56,13.7,,1022.1,
2020-03-17,25.2,22.2,28.9,0,0,99,16.9,,1022.3,
2020-03-18,25.1,22.2,28.3,0,0,90,16.9,,1023.5,
2020-03-19,25.7,23.9,29.4,0,0,99,23,,1024.5,
2020-03-20,25.9,23.9,28.9,0,0,98,21.2,,1024.8,
2020-03-21,25.9,23.3,29.4,0,0,100,17.3,,1023.5,
2020-03-22,25.2,20.6,28.9,0,0,94,14.8,,1022.5,
2020-03-23,25.5,21.7,29.4,0.3,0,116,13,,1022.5,
2020-03-24,25.7,22.8,30,0,0,140,11.2,,1019.9,
2020-03-25,26.1,21.7,32.2,0,0,232,10.8,,1015.8,
2020-03-26,25.7,22.2,31.7,0,0,330,9.4,,1015.6,
2020-03-27,25.9,22.2,31.1,0,0,66,10.1,,1016.7,
2020-03-28,25.2,21.7,28.9,0,0,110,14.4,,1018.2,
2020-03-29,26.3,23.3,30,0,0,119,16.6,,1020,
2020-03-30,26.8,23.9,31.1,0,0,115,11.5,,1019,
2020-03-31,27,23.3,33.3,0,0,249,13,,1012.8,
2020-04-01,26.3,22.2,31.1,3,0,282,14,,1009.4,
2020-04-02,23.6,19.4,27.2,0,0,52,9.7,,1014,
2020-04-03,24.4,21.7,28.3,0,0,92,9.7,,1014.7,
2020-04-04,25,22.2,29.4,0,0,143,8.3,,1014.2,
2020-04-05,25.4,22.2,28.9,0,0,141,9.4,,1014.6,
2020-04-06,25.9,23.3,30.6,0,0,45,13.3,,1015.8,
2020-04-07,26.6,24.4,30.6,0,0,105,15.1,,1017.3,
2020-04-08,27.4,23.9,33.3,0,0,175,10.8,,1014.5,
2020-04-09,27.8,23.3,34.4,0,0,254,13.7,,1012.1,
2020-04-10,28.4,23.9,35,0,0,261,13.7,,1011,
2020-04-11,27.3,22.8,30,35.1,0,78,16.9,,1015,
2020-04-12,27.3,25.6,31.1,0,0,120,23,,1017,
2020-04-13,28.7,26.7,31.7,0,0,151,18.7,,1017.7,
2020-04-14,28.6,26.1,32.8,0,0,149,14.8,,1017.3,
2020-04-15,29.2,26.7,33.9,0,0,181,14.8,,1014.8,
2020-04-16,28.6,25,32.8,0,0,323,11.2,,1016.6,
2020-04-17,27.6,25.6,31.1,0,0,104,16.9,,1018.8,
2020-04-18,28.2,24.4,33.9,0,0,228,9.7,,1017.1,
2020-04-19,28.1,23.9,32.8,0,0,145,11.9,,1014.8,
2020-04-20,30,26.7,36.1,0,0,214,20.5,,1011.2,
2020-04-21,29.4,23.9,34.4,0,0,265,11.9,,1012.9,
2020-04-22,26.7,21.1,32.2,0,0,44,13.3,,1016.1,
2020-04-23,28.3,26.1,31.1,0,0,126,22.3,,1015.2,
2020-04-24,29.9,26.1,35,0,0,184,19.8,,1013.1,
2020-04-25,28.5,25,33.3,0.5,0,182,12.6,,1014.6,
2020-04-26,26.9,20,30.6,34.8,0,267,8.3,,1017,
2020-04-27,25.3,21.7,30.6,0,0,5,11.9,,1018.6,
2020-04-28,24.8,21.1,28.3,0,0,54,15.8,,1020,
2020-04-29,26.6,23.3,30.6,0,0,109,18.7,,1016.7,
2020-04-30,26.6,21.7,31.1,24.6,0,185,12.2,,1013.9,
2020-05-01,23.6,17.8,29.4,0,0,348,9.4,,1016.6,
2020-05-02,24.5,20.6,28.9,0,0,39,11.2,,1019.6,
2020-05-03,25.2,20.6,28.9,0,0,63,11.2,,1018.6,
2020-05-04,25.8,21.1,30.6,0,0,66,7.6,,1016,
2020-05-05,26.3,22.8,31.1,0,0,82,8.6,,1015,
2020-05-06,27.2,23.3,33.3,0,0,233,11.5,,1013.9,
2020-05-07,25.8,21.7,30.6,0,0,337,13.7,,1015.7,
2020-05-08,24.4,18.9,28.3,0,0,83,11.5,,1017.5,
2020-05-09,25.6,21.1,31.1,0,0,31,11.2,,1017.2,
2020-05-10,24.9,21.7,26.7,6.6,0,61,10.8,,1017.7,
2020-05-11,24.4,22.2,29.4,0,0,12,14.4,,1016.3,
2020-05-12,26,22.8,29.4,0,0,53,19.8,,1019.1,
2020-05-13,25.9,23.9,28.9,0,0,71,26.6,,1019.9,
2020-05-14,25.1,23.3,26.7,1.8,0,72,26.3,,1018.4,
2020-05-15,24.4,22.2,27.2,43.2,0,48,13.7,,1013.6,
2020-05-16,25.5,21.7,31.7,0,0,268,13.7,,1011.1,
2020-05-17,26,22.8,31.7,5.3,0,211,10.1,,1013.5,
2020-05-18,26,21.1,30,37.6,0,53,6.5,,1014.6,
2020-05-19,25.5,22.8,31.1,5.1,0,168,12.2,,1013,
2020-05-20,27.7,23.9,34.4,0,0,224,11.2,,1013.6,
2020-05-21,28.3,25,32.8,0,0,120,11.5,,1016,
2020-05-22,27.9,22.8,31.1,3.3,0,89,18,,1017.4,
2020-05-23,27.7,23.9,30.6,4.1,0,84,20.9,,1016.8,
2020-05-24,24.9,22.8,26.1,97.3,0,92,18.4,,1014.7,
2020-05-25,24.4,22.8,25.6,87.4,0,112,15.1,,1011.5,
2020-05-26,25.6,21.1,30.6,188,0,159,13,,1012.2,
2020-05-27,26.2,22.8,30,0.3,0,132,10.8,,1014.9,
2020-05-28,28.1,26.1,30.6,0,0,112,14.8,,1017.3,
2020-05-29,28.2,26.1,31.1,0,0,105,18.7,,1017.2,
2020-05-30,28.6,26.1,31.7,0,0,113,15.8,,1016.4,
2020-05-31,28.4,25.6,31.7,0,0,109,11.2,,1016.2,
2020-06-01,28.6,25,32.2,0,0,69,11.9,,1017.2,
2020-06-02,27.9,24.4,31.7,7.4,0,94,15.5,,1017.8,
2020-06-03,26.5,23.9,30.6,34.3,0,57,9,,1016.1,
2020-06-04,25.6,21.7,28.9,45,0,104,9.4,,1015.5,
2020-06-05,27.9,26.7,31.1,0,0,120,16.6,,1016.1,
2020-06-06,28.9,27.8,31.1,0,0,131,19.1,,1015.2,
2020-06-07,29.5,27.8,32.8,0,0,151,16.9,,1014.7,
